date,sku,region,units_sold,ml_prediction,forecast_error,promotion,is_holiday
2025-08-18,BB250,West,753,630.1816,122.81842041015625,0,0
2025-08-18,BB500,Central,721,728.14813,-7.14813232421875,0,0
2025-08-18,BB500,East,872,799.5959,72.40411376953125,0,0
2025-08-18,BB500,North,965,857.5049,107.4951171875,0,0
2025-08-18,BB500,South,1060,949.85486,110.1451416015625,0,0
2025-08-18,BB500,West,898,912.03314,-14.03314208984375,0,0
2025-08-18,EN250,Central,291,346.6314,-55.63140869140625,0,0
2025-08-18,EN250,East,351,346.33713,4.662872314453125,0,0
2025-08-18,EN250,North,306,366.23825,-60.238250732421875,0,0
2025-08-18,EN250,South,297,376.2112,-79.21121215820312,0,0
2025-08-18,EN250,West,373,404.08517,-31.085174560546875,0,0
2025-08-18,EN500,Central,201,217.20544,-16.2054443359375,0,0
2025-08-18,EN500,East,274,231.60223,42.39776611328125,0,0
2025-08-18,EN500,North,205,266.92303,-61.92303466796875,0,0
2025-08-18,EN500,South,291,289.57648,1.42352294921875,0,0
2025-08-18,EN500,West,325,291.2366,33.763397216796875,0,0
2025-08-18,LM250,Central,352,400.26328,-48.263275146484375,0,0
2025-08-18,LM250,East,483,429.4169,53.583099365234375,0,0
2025-08-18,LM250,North,402,440.65448,-38.65447998046875,0,0
2025-08-18,LM250,South,441,497.34814,-56.34814453125,0,0
2025-08-18,LM250,West,600,508.42514,91.57485961914062,0,0
2025-08-18,LM500,Central,579,579.8076,-0.8076171875,0,0
2025-08-18,LM500,East,628,604.0638,23.93621826171875,0,0
2025-08-18,LM500,North,693,666.1736,26.826416015625,0,0
2025-08-18,LM500,South,821,674.3963,146.60369873046875,0,0
2025-08-18,LM500,West,603,787.797,-184.7969970703125,0,0
2025-08-18,OR1000,Central,313,343.95062,-30.95062255859375,0,0
2025-08-18,OR1000,East,419,376.65283,42.34716796875,0,0
2025-08-18,OR1000,North,328,380.05084,-52.05084228515625,0,0
2025-08-18,OR1000,South,428,438.56018,-10.5601806640625,0,0
2025-08-18,OR1000,West,402,441.11124,-39.111236572265625,0,0
2025-08-18,OR500,Central,549,485.2095,63.790496826171875,0,0
2025-08-18,OR500,East,631,513.1566,117.8433837890625,0,0
2025-08-18,OR500,North,570,555.7445,14.2554931640625,0,0
2025-08-18,OR500,South,582,583.8605,-1.8604736328125,0,0
2025-08-18,OR500,West,631,639.4899,-8.48992919921875,0,0
2025-08-18,WT1000,Central,752,866.97095,-114.970947265625,0,0
2025-08-18,WT1000,East,869,851.6315,17.3685302734375,0,0
2025-08-18,WT1000,North,898,812.563,85.43701171875,0,0
2025-08-18,WT1000,South,894,885.8322,8.16778564453125,0,0
2025-08-18,WT1000,West,1170,889.6667,280.33331298828125,0,0
2025-08-19,BB1000,Central,483,482.12247,0.877532958984375,0,0
2025-08-19,BB1000,East,466,500.28616,-34.286163330078125,0,0
2025-08-19,BB1000,North,612,535.20514,76.79486083984375,0,0
2025-08-19,BB1000,South,611,559.36096,51.6390380859375,0,0
2025-08-19,BB1000,West,669,593.6746,75.32537841796875,0,0
2025-08-19,BB250,Central,534,514.9825,19.01751708984375,0,0
2025-08-19,BB250,East,578,558.4744,19.52557373046875,0,0
2025-08-19,BB250,North,609,565.6741,43.325927734375,0,0
2025-08-19,BB250,South,712,644.4061,67.5938720703125,0,0
2025-08-19,BB250,West,740,720.63165,19.36834716796875,0,0
2025-08-19,BB500,Central,711,730.2151,-19.215087890625,0,0
2025-08-19,BB500,East,673,816.135,-143.135009765625,0,0
2025-08-19,BB500,North,869,870.9118,-1.91180419921875,0,0
2025-08-19,BB500,South,910,864.6828,45.31719970703125,0,0
2025-08-19,BB500,West,943,1171.075,-228.074951171875,1,0
2025-08-19,EN250,Central,309,334.37643,-25.376434326171875,0,0
2025-08-19,EN250,East,387,352.26117,34.73883056640625,0,0
2025-08-19,EN250,North,365,365.19565,-0.195648193359375,0,0
2025-08-19,EN250,South,408,374.83328,33.166717529296875,0,0
2025-08-19,EN250,West,426,409.19785,16.802154541015625,0,0
2025-08-19,EN500,Central,201,219.40741,-18.40740966796875,0,0
2025-08-19,EN500,East,231,236.04399,-5.0439910888671875,0,0
2025-08-19,EN500,North,254,246.36847,7.63153076171875,0,0
2025-08-19,EN500,South,234,289.8993,-55.8992919921875,0,0
2025-08-19,EN500,West,326,292.87137,33.128631591796875,0,0
2025-08-19,LM250,Central,441,404.21368,36.78631591796875,0,0
2025-08-19,LM250,East,403,427.59872,-24.598724365234375,0,0
2025-08-19,LM250,North,399,438.79504,-39.7950439453125,0,0
2025-08-19,LM250,South,620,636.87305,-16.873046875,1,0
2025-08-19,LM250,West,504,513.9977,-9.9976806640625,0,0
2025-08-19,LM500,Central,542,560.9618,-18.9617919921875,0,0
2025-08-19,LM500,East,558,592.6921,-34.69207763671875,0,0
2025-08-19,LM500,North,660,860.0378,-200.03778076171875,1,0
2025-08-19,LM500,South,670,710.1165,-40.11651611328125,0,0
2025-08-19,LM500,West,613,773.01117,-160.01116943359375,0,0
2025-08-19,OR1000,Central,345,343.09515,1.90484619140625,0,0
2025-08-19,OR1000,East,366,371.81158,-5.81158447265625,0,0
2025-08-19,OR1000,North,430,380.51495,49.48504638671875,0,0
2025-08-19,OR1000,South,427,431.47314,-4.47314453125,0,0
2025-08-19,OR1000,West,517,439.42517,77.5748291015625,0,0
2025-08-19,OR500,Central,518,610.5144,-92.514404296875,1,0
2025-08-19,OR500,East,453,526.36017,-73.36016845703125,0,0
2025-08-19,OR500,North,594,553.47406,40.52593994140625,0,0
2025-08-19,OR500,South,594,574.3548,19.64520263671875,0,0
2025-08-19,OR500,West,700,639.22107,60.7789306640625,0,0
2025-08-19,WT1000,Central,818,842.01215,-24.01214599609375,0,0
2025-08-19,WT1000,East,870,838.34485,31.6551513671875,0,0
2025-08-19,WT1000,North,951,839.9569,111.0430908203125,0,0
2025-08-19,WT1000,South,830,984.7932,-154.793212890625,0,0
2025-08-19,WT1000,West,1098,945.09155,152.908447265625,0,0
2025-08-20,BB1000,Central,615,625.99756,-10.99755859375,1,0
2025-08-20,BB1000,East,353,495.08423,-142.084228515625,0,0
2025-08-20,BB1000,North,607,538.8611,68.138916015625,0,0
2025-08-20,BB1000,South,539,542.1184,-3.118408203125,0,0
2025-08-20,BB1000,West,587,592.4499,-5.44989013671875,0,0
2025-08-20,BB250,Central,557,518.88855,38.1114501953125,0,0
2025-08-20,BB250,East,540,567.717,-27.71697998046875,0,0
2025-08-20,BB250,North,669,550.4188,118.5811767578125,0,0
2025-08-20,BB250,South,634,630.36914,3.630859375,0,0
2025-08-20,BB250,West,675,665.15784,9.8421630859375,0,0
2025-08-20,BB500,Central,762,737.62787,24.37213134765625,0,0
2025-08-20,BB500,East,849,803.7386,45.26141357421875,0,0
2025-08-20,BB500,North,913,838.28625,74.7137451171875,0,0
2025-08-20,BB500,South,1135,909.2481,225.75189208984375,0,0
2025-08-20,BB500,West,1178,879.2143,298.78570556640625,0,0
2025-08-20,EN250,Central,350,323.58298,26.417022705078125,0,0
2025-08-20,EN250,East,328,343.71628,-15.716278076171875,0,0
2025-08-20,EN250,North,357,370.95065,-13.950653076171875,0,0
2025-08-20,EN250,South,353,375.78522,-22.78521728515625,0,0
2025-08-20,EN250,West,403,407.64294,-4.6429443359375,0,0
2025-08-20,EN500,Central,204,221.2105,-17.210494995117188,0,0
2025-08-20,EN500,East,256,234.78622,21.213775634765625,0,0
2025-08-20,EN500,North,230,255.20627,-25.206268310546875,0,0
2025-08-20,EN500,South,268,290.20572,-22.205718994140625,0,0
2025-08-20,EN500,West,287,289.71045,-2.71044921875,0,0
2025-08-20,LM250,Central,450,524.7063,-74.706298828125,1,0
2025-08-20,LM250,East,492,411.95233,80.04766845703125,0,0
2025-08-20,LM250,North,420,434.1806,-14.18060302734375,0,0
2025-08-20,LM250,South,490,502.04544,-12.045440673828125,0,0
2025-08-20,LM250,West,572,522.1833,49.81671142578125,0,0
2025-08-20,LM500,Central,656,557.63696,98.363037109375,0,0
2025-08-20,LM500,East,652,680.6884,-28.68841552734375,1,0
2025-08-20,LM500,North,691,630.1251,60.8748779296875,0,0
2025-08-20,LM500,South,696,717.3563,-21.3563232421875,0,0
2025-08-20,LM500,West,768,777.7661,-9.76611328125,0,0
2025-08-20,OR1000,Central,330,343.92197,-13.921966552734375,0,0
2025-08-20,OR1000,East,398,371.90475,26.095245361328125,0,0
2025-08-20,OR1000,North,381,394.9527,-13.95269775390625,0,0
2025-08-20,OR1000,South,584,537.05884,46.941162109375,1,0
2025-08-20,OR1000,West,545,568.6206,-23.62060546875,1,0
2025-08-20,OR500,Central,538,484.6406,53.359405517578125,0,0
2025-08-20,OR500,East,388,510.96466,-122.96466064453125,0,0
2025-08-20,OR500,North,645,558.39197,86.6080322265625,0,0
2025-08-20,OR500,South,518,571.1034,-53.1033935546875,0,0
2025-08-20,OR500,West,691,629.12805,61.8719482421875,0,0
2025-08-20,WT1000,Central,903,810.2341,92.76593017578125,0,0
2025-08-20,WT1000,East,994,841.5726,152.42742919921875,0,0
2025-08-20,WT1000,North,912,830.77026,81.229736328125,0,0
2025-08-20,WT1000,South,1003,934.71045,68.28955078125,0,0
2025-08-20,WT1000,West,863,1008.11084,-145.11083984375,0,0
2025-08-21,BB1000,Central,405,487.14987,-82.14987182617188,0,0
2025-08-21,BB1000,East,520,502.30206,17.69793701171875,0,0
2025-08-21,BB1000,North,647,684.6801,-37.68011474609375,1,0
2025-08-21,BB1000,South,580,549.2464,30.75360107421875,0,0
2025-08-21,BB1000,West,595,616.4642,-21.46417236328125,0,0
2025-08-21,BB250,Central,520,516.05743,3.94256591796875,0,0
2025-08-21,BB250,East,587,563.6883,23.31170654296875,0,0
2025-08-21,BB250,North,529,556.7628,-27.7628173828125,0,0
2025-08-21,BB250,South,737,637.2754,99.724609375,0,0
2025-08-21,BB250,West,806,657.63416,148.3658447265625,0,0
2025-08-21,BB500,Central,692,719.87585,-27.8758544921875,0,0
2025-08-21,BB500,East,751,824.8745,-73.87451171875,0,0
2025-08-21,BB500,North,656,829.1234,-173.1234130859375,0,0
2025-08-21,BB500,South,968,892.36426,75.6357421875,0,0
2025-08-21,BB500,West,1004,967.1806,36.81939697265625,0,0
2025-08-21,EN250,Central,243,324.08035,-81.08035278320312,0,0
2025-08-21,EN250,East,378,345.37607,32.623931884765625,0,0
2025-08-21,EN250,North,306,369.60892,-63.608917236328125,0,0
2025-08-21,EN250,South,418,374.1814,43.818603515625,0,0
2025-08-21,EN250,West,363,407.95456,-44.954559326171875,0,0
2025-08-21,EN500,Central,249,217.10799,31.892013549804688,0,0
2025-08-21,EN500,East,242,236.27649,5.7235107421875,0,0
2025-08-21,EN500,North,241,246.71829,-5.718292236328125,0,0
2025-08-21,EN500,South,217,275.67215,-58.672149658203125,0,0
2025-08-21,EN500,West,304,287.20767,16.792327880859375,0,0
2025-08-21,LM250,Central,367,396.9066,-29.906585693359375,0,0
2025-08-21,LM250,East,363,421.7645,-58.764495849609375,0,0
2025-08-21,LM250,North,504,423.05228,80.94772338867188,0,0
2025-08-21,LM250,South,432,518.14246,-86.1424560546875,0,0
2025-08-21,LM250,West,498,515.93146,-17.93145751953125,0,0
2025-08-21,LM500,Central,614,576.597,37.40301513671875,0,0
2025-08-21,LM500,East,676,603.0518,72.94818115234375,0,0
2025-08-21,LM500,North,676,637.35913,38.640869140625,0,0
2025-08-21,LM500,South,704,692.4123,11.58770751953125,0,0
2025-08-21,LM500,West,784,781.8727,2.1273193359375,0,0
2025-08-21,OR1000,Central,354,339.27634,14.723663330078125,0,0
2025-08-21,OR1000,East,355,372.90292,-17.902923583984375,0,0
2025-08-21,OR1000,North,407,387.01938,19.980621337890625,0,0
2025-08-21,OR1000,South,359,438.89963,-79.89962768554688,0,0
2025-08-21,OR1000,West,398,434.8132,-36.813201904296875,0,0
2025-08-21,OR500,Central,675,617.4432,57.55682373046875,1,0
2025-08-21,OR500,East,505,631.4312,-126.43121337890625,1,0
2025-08-21,OR500,North,508,578.29675,-70.2967529296875,0,0
2025-08-21,OR500,South,551,574.4897,-23.48968505859375,0,0
2025-08-21,OR500,West,672,625.82916,46.17083740234375,0,0
2025-08-21,WT1000,Central,736,837.96326,-101.9632568359375,0,0
2025-08-21,WT1000,East,806,833.3617,-27.3616943359375,0,0
2025-08-21,WT1000,North,859,822.6487,36.351318359375,0,0
2025-08-21,WT1000,South,1014,814.3021,199.6978759765625,0,0
2025-08-21,WT1000,West,1331,1211.7166,119.283447265625,1,0
2025-08-22,BB1000,Central,577,606.7145,-29.7144775390625,1,0
2025-08-22,BB1000,East,390,472.9352,-82.93521118164062,0,0
2025-08-22,BB1000,North,492,526.50574,-34.5057373046875,0,0
2025-08-22,BB1000,South,648,559.84705,88.1529541015625,0,0
2025-08-22,BB1000,West,469,586.63684,-117.6368408203125,0,0
2025-08-22,BB250,Central,584,527.341,56.65899658203125,0,0
2025-08-22,BB250,East,570,567.8935,2.10650634765625,0,0
2025-08-22,BB250,North,583,549.7721,33.2279052734375,0,0
2025-08-22,BB250,South,656,643.7261,12.27392578125,0,0
2025-08-22,BB250,West,638,699.74316,-61.7431640625,0,0
2025-08-22,BB500,Central,647,715.9868,-68.98681640625,0,0
2025-08-22,BB500,East,758,793.3459,-35.34588623046875,0,0
2025-08-22,BB500,North,759,798.6764,-39.6763916015625,0,0
2025-08-22,BB500,South,1027,1146.1742,-119.1741943359375,1,0
2025-08-22,BB500,West,917,933.681,-16.6810302734375,0,0
2025-08-22,EN250,Central,285,323.47192,-38.471923828125,0,0
2025-08-22,EN250,East,349,358.27863,-9.27862548828125,0,0
2025-08-22,EN250,North,416,365.66568,50.334320068359375,0,0
2025-08-22,EN250,South,522,468.11066,53.88934326171875,1,0
2025-08-22,EN250,West,372,405.68958,-33.6895751953125,0,0
2025-08-22,EN500,Central,243,226.00798,16.992019653320312,0,0
2025-08-22,EN500,East,265,239.47997,25.520034790039062,0,0
2025-08-22,EN500,North,277,249.96455,27.035446166992188,0,0
2025-08-22,EN500,South,344,347.2825,-3.282501220703125,1,0
2025-08-22,EN500,West,302,293.95383,8.046173095703125,0,0
2025-08-22,LM250,Central,421,398.23587,22.764129638671875,0,0
2025-08-22,LM250,East,462,430.52448,31.47552490234375,0,0
2025-08-22,LM250,North,404,437.76266,-33.762664794921875,0,0
2025-08-22,LM250,South,498,509.61374,-11.613739013671875,0,0
2025-08-22,LM250,West,564,525.86957,38.13043212890625,0,0
2025-08-22,LM500,Central,724,713.62964,10.370361328125,1,0
2025-08-22,LM500,East,525,597.9877,-72.9876708984375,0,0
2025-08-22,LM500,North,625,641.99493,-16.99493408203125,0,0
2025-08-22,LM500,South,688,709.921,-21.9210205078125,0,0
2025-08-22,LM500,West,722,780.9386,-58.9385986328125,0,0
2025-08-22,OR1000,Central,394,339.35638,54.64361572265625,0,0
2025-08-22,OR1000,East,350,377.55292,-27.55291748046875,0,0
2025-08-22,OR1000,North,462,391.02164,70.97836303710938,0,0
2025-08-22,OR1000,South,452,434.8336,17.166412353515625,0,0
2025-08-22,OR1000,West,418,436.56308,-18.563079833984375,0,0
2025-08-22,OR500,Central,430,486.0052,-56.00518798828125,0,0
2025-08-22,OR500,East,554,499.80826,54.191741943359375,0,0
2025-08-22,OR500,North,409,564.0064,-155.00640869140625,0,0
2025-08-22,OR500,South,554,581.246,-27.2459716796875,0,0
2025-08-22,OR500,West,575,629.65656,-54.65655517578125,0,0
2025-08-22,WT1000,Central,863,899.8814,-36.88140869140625,0,0
2025-08-22,WT1000,East,881,790.0285,90.97149658203125,0,0
2025-08-22,WT1000,North,921,907.23785,13.76214599609375,0,0
2025-08-22,WT1000,South,1081,920.7711,160.2288818359375,0,0
2025-08-22,WT1000,West,879,965.6995,-86.69952392578125,0,0
2025-08-23,BB1000,Central,481,543.64233,-62.642333984375,0,0
2025-08-23,BB1000,East,565,551.03467,13.96533203125,0,0
2025-08-23,BB1000,North,557,586.8205,-29.82049560546875,0,0
2025-08-23,BB1000,South,652,632.9444,19.05560302734375,0,0
2025-08-23,BB1000,West,685,684.40515,0.5948486328125,0,0
2025-08-23,BB250,Central,667,580.8208,86.17919921875,0,0
2025-08-23,BB250,East,642,653.47754,-11.4775390625,0,0
2025-08-23,BB250,North,626,641.38654,-15.38653564453125,0,0
2025-08-23,BB250,South,827,748.9424,78.0576171875,0,0
2025-08-23,BB250,West,867,771.2432,95.75677490234375,0,0
2025-08-23,BB500,Central,704,779.7358,-75.73577880859375,0,0
2025-08-23,BB500,East,859,936.32715,-77.3271484375,0,0
2025-08-23,BB500,North,1019,922.0116,96.9884033203125,0,0
2025-08-23,BB500,South,1100,1072.1838,27.816162109375,0,0
2025-08-23,BB500,West,1206,1040.0215,165.978515625,0,0
2025-08-23,EN250,Central,387,368.5824,18.4176025390625,0,0
2025-08-23,EN250,East,332,404.75208,-72.7520751953125,0,0
2025-08-23,EN250,North,496,394.90976,101.09024047851562,0,0
2025-08-23,EN250,South,442,440.6018,1.398193359375,0,0
2025-08-23,EN250,West,509,468.4991,40.500885009765625,0,0
2025-08-23,EN500,Central,209,258.65805,-49.658050537109375,0,0
2025-08-23,EN500,East,288,272.6308,15.36920166015625,0,0
2025-08-23,EN500,North,330,284.97015,45.02984619140625,0,0
2025-08-23,EN500,South,308,304.97067,3.029327392578125,0,0
2025-08-23,EN500,West,354,340.30472,13.695281982421875,0,0
2025-08-23,LM250,Central,434,468.65875,-34.65875244140625,0,0
2025-08-23,LM250,East,527,488.0142,38.985809326171875,0,0
2025-08-23,LM250,North,474,492.2572,-18.2572021484375,0,0
2025-08-23,LM250,South,597,744.0616,-147.06158447265625,1,0
2025-08-23,LM250,West,543,604.8779,-61.8779296875,0,0
2025-08-23,LM500,Central,524,666.75916,-142.7591552734375,0,0
2025-08-23,LM500,East,773,685.23596,87.7640380859375,0,0
2025-08-23,LM500,North,716,734.57526,-18.57525634765625,0,0
2025-08-23,LM500,South,733,792.27997,-59.27996826171875,0,0
2025-08-23,LM500,West,1024,825.9902,198.00982666015625,0,0
2025-08-23,OR1000,Central,473,393.8649,79.13510131835938,0,0
2025-08-23,OR1000,East,471,451.2553,19.74468994140625,0,0
2025-08-23,OR1000,North,473,449.27966,23.7203369140625,0,0
2025-08-23,OR1000,South,567,495.5564,71.443603515625,0,0
2025-08-23,OR1000,West,428,492.7874,-64.78741455078125,0,0
2025-08-23,OR500,Central,454,554.8522,-100.8521728515625,0,0
2025-08-23,OR500,East,603,571.8329,31.1671142578125,0,0
2025-08-23,OR500,North,649,632.2968,16.70318603515625,0,0
2025-08-23,OR500,South,591,672.66077,-81.6607666015625,0,0
2025-08-23,OR500,West,955,952.826,2.17401123046875,1,0
2025-08-23,WT1000,Central,811,964.24713,-153.24713134765625,0,0
2025-08-23,WT1000,East,1076,956.7374,119.2625732421875,0,0
2025-08-23,WT1000,North,1036,1033.3346,2.6654052734375,0,0
2025-08-23,WT1000,South,1088,1145.993,-57.9930419921875,0,0
2025-08-23,WT1000,West,1345,1136.9791,208.0208740234375,0,0
2025-08-24,BB1000,Central,551,539.563,11.43701171875,0,0
2025-08-24,BB1000,East,566,518.16754,47.83245849609375,0,0
2025-08-24,BB1000,North,586,573.51135,12.4886474609375,0,0
2025-08-24,BB1000,South,812,644.9447,167.0552978515625,0,0
2025-08-24,BB1000,West,847,701.0601,145.93988037109375,0,0
2025-08-24,BB250,Central,528,600.22644,-72.2264404296875,0,0
2025-08-24,BB250,East,713,663.781,49.218994140625,0,0
2025-08-24,BB250,North,663,624.84827,38.1517333984375,0,0
2025-08-24,BB250,South,703,773.3971,-70.3970947265625,0,0
2025-08-24,BB250,West,723,749.4052,-26.40521240234375,0,0
2025-08-24,BB500,Central,837,809.7623,27.2376708984375,0,0
2025-08-24,BB500,East,1293,1113.5707,179.4293212890625,1,0
2025-08-24,BB500,North,1075,916.9995,158.00048828125,0,0
2025-08-24,BB500,South,1369,1406.5198,-37.519775390625,1,0
2025-08-24,BB500,West,1203,1045.0841,157.9158935546875,0,0
2025-08-24,EN250,Central,394,367.17108,26.82891845703125,0,0
2025-08-24,EN250,East,303,396.5723,-93.57229614257812,0,0
2025-08-24,EN250,North,445,428.07654,16.9234619140625,0,0
2025-08-24,EN250,South,430,436.3949,-6.3948974609375,0,0
2025-08-24,EN250,West,649,603.1171,45.88287353515625,1,0
2025-08-24,EN500,Central,302,235.67946,66.32054138183594,0,0
2025-08-24,EN500,East,321,265.32434,55.6756591796875,0,0
2025-08-24,EN500,North,278,288.6843,-10.684295654296875,0,0
2025-08-24,EN500,South,378,303.1018,74.898193359375,0,0
2025-08-24,EN500,West,302,338.34204,-36.342041015625,0,0
2025-08-24,LM250,Central,483,464.05225,18.94775390625,0,0
2025-08-24,LM250,East,451,500.45084,-49.450836181640625,0,0
2025-08-24,LM250,North,480,497.6677,-17.667694091796875,0,0
2025-08-24,LM250,South,554,571.114,-17.114013671875,0,0
2025-08-24,LM250,West,626,586.1273,39.8726806640625,0,0
2025-08-24,LM500,Central,556,661.5567,-105.55670166015625,0,0
2025-08-24,LM500,East,697,707.3283,-10.32830810546875,0,0
2025-08-24,LM500,North,722,774.8262,-52.826171875,0,0
2025-08-24,LM500,South,756,801.79315,-45.79315185546875,0,0
2025-08-24,LM500,West,1045,911.5051,133.494873046875,0,0
2025-08-24,OR1000,Central,520,402.99393,117.00607299804688,0,0
2025-08-24,OR1000,East,421,420.40646,0.593536376953125,0,0
2025-08-24,OR1000,North,415,452.0209,-37.020904541015625,0,0
2025-08-24,OR1000,South,463,511.2691,-48.26910400390625,0,0
2025-08-24,OR1000,West,502,499.73627,2.26373291015625,0,0
2025-08-24,OR500,Central,569,542.3058,26.6942138671875,0,0
2025-08-24,OR500,East,576,580.74066,-4.74066162109375,0,0
2025-08-24,OR500,North,707,613.1514,93.84857177734375,0,0
2025-08-24,OR500,South,966,789.94183,176.05816650390625,1,0
2025-08-24,OR500,West,675,716.44415,-41.44415283203125,0,0
2025-08-24,WT1000,Central,1035,931.5039,103.49609375,0,0
2025-08-24,WT1000,East,1056,966.1628,89.83721923828125,0,0
2025-08-24,WT1000,North,906,992.5723,-86.57232666015625,0,0
2025-08-24,WT1000,South,1196,1124.6205,71.3795166015625,0,0
2025-08-24,WT1000,West,1091,1122.6229,-31.6229248046875,0,0
2025-08-25,BB1000,Central,427,482.73627,-55.73626708984375,0,0
